2020-03-11 21:03:26 configure mount:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:03:26 status unpacked mount:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:03:26 status half-configured mount:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:03:26 status installed mount:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:03:26 configure procps:amd64 2:3.3.12-3ubuntu1 <none>
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status unpacked procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status half-configured procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 status installed procps:amd64 2:3.3.12-3ubuntu1
2020-03-11 21:03:26 configure sysvinit-utils:amd64 2.88dsf-59.10ubuntu1 <none>
2020-03-11 21:03:26 status unpacked sysvinit-utils:amd64 2.88dsf-59.10ubuntu1
2020-03-11 21:03:26 status half-configured sysvinit-utils:amd64 2.88dsf-59.10ubuntu1
2020-03-11 21:03:26 status installed sysvinit-utils:amd64 2.88dsf-59.10ubuntu1
2020-03-11 21:03:26 configure libpam-modules:amd64 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:03:26 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status half-configured libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status installed libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 configure libpam-runtime:all 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:03:27 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 status installed libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:03:27 configure passwd:amd64 1:4.5-1ubuntu1 <none>
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status half-configured passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status installed passwd:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 configure login:amd64 1:4.5-1ubuntu1 <none>
2020-03-11 21:03:27 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status half-configured login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 status installed login:amd64 1:4.5-1ubuntu1
2020-03-11 21:03:27 trigproc libc-bin:amd64 2.27-3ubuntu1 <none>
2020-03-11 21:03:27 status half-configured libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:27 status installed libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:27 startup archives unpack
2020-03-11 21:03:27 install adduser:all <none> 3.116ubuntu1
2020-03-11 21:03:27 status half-installed adduser:all 3.116ubuntu1
2020-03-11 21:03:27 status unpacked adduser:all 3.116ubuntu1
2020-03-11 21:03:27 status unpacked adduser:all 3.116ubuntu1
2020-03-11 21:03:27 install apt:amd64 <none> 1.6.1
2020-03-11 21:03:27 status triggers-pending libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:27 status half-installed apt:amd64 1.6.1
2020-03-11 21:03:28 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:28 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:28 install bzip2:amd64 <none> 1.0.6-8.1
2020-03-11 21:03:28 status half-installed bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:28 status unpacked bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:28 status unpacked bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:28 install gpgv:amd64 <none> 2.2.4-1ubuntu1
2020-03-11 21:03:28 status half-installed gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:28 status unpacked gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:28 status unpacked gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:28 install libapt-pkg5.0:amd64 <none> 1.6.1
2020-03-11 21:03:28 status half-installed libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:28 status unpacked libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:28 status unpacked libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:28 install libffi6:amd64 <none> 3.2.1-8
2020-03-11 21:03:28 status half-installed libffi6:amd64 3.2.1-8
2020-03-11 21:03:28 status unpacked libffi6:amd64 3.2.1-8
2020-03-11 21:03:28 status unpacked libffi6:amd64 3.2.1-8
2020-03-11 21:03:28 install libgmp10:amd64 <none> 2:6.1.2+dfsg-2
2020-03-11 21:03:28 status half-installed libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:28 status unpacked libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:28 status unpacked libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:28 install libgnutls30:amd64 <none> 3.5.18-1ubuntu1
2020-03-11 21:03:28 status half-installed libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:29 status unpacked libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:29 status unpacked libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:29 install libhogweed4:amd64 <none> 3.4-1
2020-03-11 21:03:29 status half-installed libhogweed4:amd64 3.4-1
2020-03-11 21:03:29 status unpacked libhogweed4:amd64 3.4-1
2020-03-11 21:03:29 status unpacked libhogweed4:amd64 3.4-1
2020-03-11 21:03:29 install libidn2-0:amd64 <none> 2.0.4-1.1build2
2020-03-11 21:03:29 status half-installed libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:29 status unpacked libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:29 status unpacked libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:29 install libnettle6:amd64 <none> 3.4-1
2020-03-11 21:03:29 status half-installed libnettle6:amd64 3.4-1
2020-03-11 21:03:29 status unpacked libnettle6:amd64 3.4-1
2020-03-11 21:03:29 status unpacked libnettle6:amd64 3.4-1
2020-03-11 21:03:29 install libp11-kit0:amd64 <none> 0.23.9-2
2020-03-11 21:03:29 status half-installed libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:29 status unpacked libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:29 status unpacked libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:29 install libseccomp2:amd64 <none> 2.3.1-2.1ubuntu4
2020-03-11 21:03:29 status half-installed libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:29 status unpacked libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:29 status unpacked libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:29 install libstdc++6:amd64 <none> 8-20180414-1ubuntu2
2020-03-11 21:03:29 status half-installed libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:29 status unpacked libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:29 status unpacked libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:30 install libtasn1-6:amd64 <none> 4.13-2
2020-03-11 21:03:30 status half-installed libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 status unpacked libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 status unpacked libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 install libunistring2:amd64 <none> 0.9.9-0ubuntu1
2020-03-11 21:03:30 status half-installed libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 status unpacked libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 status unpacked libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 install ubuntu-keyring:all <none> 2018.02.28
2020-03-11 21:03:30 status half-installed ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 status unpacked ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 status unpacked ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 trigproc libc-bin:amd64 2.27-3ubuntu1 <none>
2020-03-11 21:03:30 status half-configured libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:30 status installed libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:30 startup packages configure
2020-03-11 21:03:30 configure libunistring2:amd64 0.9.9-0ubuntu1 <none>
2020-03-11 21:03:30 status triggers-pending libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:30 status unpacked libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 status half-configured libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 status installed libunistring2:amd64 0.9.9-0ubuntu1
2020-03-11 21:03:30 configure libnettle6:amd64 3.4-1 <none>
2020-03-11 21:03:30 status unpacked libnettle6:amd64 3.4-1
2020-03-11 21:03:30 status half-configured libnettle6:amd64 3.4-1
2020-03-11 21:03:30 status installed libnettle6:amd64 3.4-1
2020-03-11 21:03:30 configure libidn2-0:amd64 2.0.4-1.1build2 <none>
2020-03-11 21:03:30 status unpacked libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:30 status half-configured libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:30 status installed libidn2-0:amd64 2.0.4-1.1build2
2020-03-11 21:03:30 configure gpgv:amd64 2.2.4-1ubuntu1 <none>
2020-03-11 21:03:30 status unpacked gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:30 status half-configured gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:30 status installed gpgv:amd64 2.2.4-1ubuntu1
2020-03-11 21:03:30 configure libtasn1-6:amd64 4.13-2 <none>
2020-03-11 21:03:30 status unpacked libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 status half-configured libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 status installed libtasn1-6:amd64 4.13-2
2020-03-11 21:03:30 configure bzip2:amd64 1.0.6-8.1 <none>
2020-03-11 21:03:30 status unpacked bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:30 status half-configured bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:30 status installed bzip2:amd64 1.0.6-8.1
2020-03-11 21:03:30 configure libgmp10:amd64 2:6.1.2+dfsg-2 <none>
2020-03-11 21:03:30 status unpacked libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:30 status half-configured libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:30 status installed libgmp10:amd64 2:6.1.2+dfsg-2
2020-03-11 21:03:30 configure libseccomp2:amd64 2.3.1-2.1ubuntu4 <none>
2020-03-11 21:03:30 status unpacked libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:30 status half-configured libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:30 status installed libseccomp2:amd64 2.3.1-2.1ubuntu4
2020-03-11 21:03:30 configure libstdc++6:amd64 8-20180414-1ubuntu2 <none>
2020-03-11 21:03:30 status unpacked libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:30 status half-configured libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:30 status installed libstdc++6:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:30 configure libffi6:amd64 3.2.1-8 <none>
2020-03-11 21:03:30 status unpacked libffi6:amd64 3.2.1-8
2020-03-11 21:03:30 status half-configured libffi6:amd64 3.2.1-8
2020-03-11 21:03:30 status installed libffi6:amd64 3.2.1-8
2020-03-11 21:03:30 configure adduser:all 3.116ubuntu1 <none>
2020-03-11 21:03:30 status unpacked adduser:all 3.116ubuntu1
2020-03-11 21:03:30 status unpacked adduser:all 3.116ubuntu1
2020-03-11 21:03:30 status half-configured adduser:all 3.116ubuntu1
2020-03-11 21:03:30 status installed adduser:all 3.116ubuntu1
2020-03-11 21:03:30 configure ubuntu-keyring:all 2018.02.28 <none>
2020-03-11 21:03:30 status unpacked ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 status half-configured ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 status installed ubuntu-keyring:all 2018.02.28
2020-03-11 21:03:30 configure libapt-pkg5.0:amd64 1.6.1 <none>
2020-03-11 21:03:30 status unpacked libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:30 status half-configured libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:30 status installed libapt-pkg5.0:amd64 1.6.1
2020-03-11 21:03:30 configure libhogweed4:amd64 3.4-1 <none>
2020-03-11 21:03:30 status unpacked libhogweed4:amd64 3.4-1
2020-03-11 21:03:30 status half-configured libhogweed4:amd64 3.4-1
2020-03-11 21:03:30 status installed libhogweed4:amd64 3.4-1
2020-03-11 21:03:30 configure libp11-kit0:amd64 0.23.9-2 <none>
2020-03-11 21:03:30 status unpacked libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:30 status half-configured libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:30 status installed libp11-kit0:amd64 0.23.9-2
2020-03-11 21:03:30 configure libgnutls30:amd64 3.5.18-1ubuntu1 <none>
2020-03-11 21:03:30 status unpacked libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:30 status half-configured libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:30 status installed libgnutls30:amd64 3.5.18-1ubuntu1
2020-03-11 21:03:30 configure apt:amd64 1.6.1 <none>
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status unpacked apt:amd64 1.6.1
2020-03-11 21:03:30 status half-configured apt:amd64 1.6.1
2020-03-11 21:03:31 status installed apt:amd64 1.6.1
2020-03-11 21:03:31 trigproc libc-bin:amd64 2.27-3ubuntu1 <none>
2020-03-11 21:03:31 status half-configured libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:31 status installed libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:38 startup archives unpack
2020-03-11 21:03:38 upgrade libc6:amd64 2.27-3ubuntu1 2.27-3ubuntu1
2020-03-11 21:03:38 status triggers-pending libc-bin:amd64 2.27-3ubuntu1
2020-03-11 21:03:38 status half-configured libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:38 status unpacked libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:38 status half-installed libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:39 status half-installed libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:39 status unpacked libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:39 status unpacked libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:39 upgrade libgcc1:amd64 1:8-20180414-1ubuntu2 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-configured libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-installed libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-installed libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:39 upgrade gcc-8-base:amd64 8-20180414-1ubuntu2 8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-configured gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-installed gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:39 status half-installed gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:39 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:40 startup packages configure
2020-03-11 21:03:40 configure gcc-8-base:amd64 8-20180414-1ubuntu2 <none>
2020-03-11 21:03:40 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:40 status half-configured gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:40 status installed gcc-8-base:amd64 8-20180414-1ubuntu2
2020-03-11 21:03:40 configure libgcc1:amd64 1:8-20180414-1ubuntu2 <none>
2020-03-11 21:03:40 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:40 status half-configured libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:40 status installed libgcc1:amd64 1:8-20180414-1ubuntu2
2020-03-11 21:03:40 configure libc6:amd64 2.27-3ubuntu1 <none>
2020-03-11 21:03:40 status unpacked libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:40 status unpacked libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:40 status half-configured libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:41 status installed libc6:amd64 2.27-3ubuntu1
2020-03-11 21:03:42 startup archives unpack
2020-03-11 21:03:42 upgrade mawk:amd64 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2020-03-11 21:03:42 status half-configured mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status unpacked mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status half-installed mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status half-installed mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status unpacked mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status unpacked mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 startup packages configure
2020-03-11 21:03:42 configure mawk:amd64 1.3.3-17ubuntu3 <none>
2020-03-11 21:03:42 status unpacked mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status half-configured mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:42 status installed mawk:amd64 1.3.3-17ubuntu3
2020-03-11 21:03:43 startup archives unpack
2020-03-11 21:03:43 upgrade base-files:amd64 10.1ubuntu2 10.1ubuntu2
2020-03-11 21:03:43 status half-configured base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status half-installed base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status half-installed base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 startup packages configure
2020-03-11 21:03:43 configure base-files:amd64 10.1ubuntu2 <none>
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status unpacked base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status half-configured base-files:amd64 10.1ubuntu2
2020-03-11 21:03:43 status installed base-files:amd64 10.1ubuntu2
2020-03-11 21:03:44 startup archives unpack
2020-03-11 21:03:44 upgrade libtinfo5:amd64 6.1-1ubuntu1 6.1-1ubuntu1
2020-03-11 21:03:44 status half-configured libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:44 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:44 status half-installed libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:44 status half-installed libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:44 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:44 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:45 startup packages configure
2020-03-11 21:03:45 configure libtinfo5:amd64 6.1-1ubuntu1 <none>
2020-03-11 21:03:45 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:45 status half-configured libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:45 status installed libtinfo5:amd64 6.1-1ubuntu1
2020-03-11 21:03:45 startup archives unpack
2020-03-11 21:03:45 upgrade bash:amd64 4.4.18-2ubuntu1 4.4.18-2ubuntu1
2020-03-11 21:03:45 status half-configured bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 status half-installed bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 status half-installed bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:45 upgrade debianutils:amd64 4.8.4 4.8.4
2020-03-11 21:03:45 status half-configured debianutils:amd64 4.8.4
2020-03-11 21:03:45 status unpacked debianutils:amd64 4.8.4
2020-03-11 21:03:45 status half-installed debianutils:amd64 4.8.4
2020-03-11 21:03:45 status half-installed debianutils:amd64 4.8.4
2020-03-11 21:03:45 status unpacked debianutils:amd64 4.8.4
2020-03-11 21:03:45 status unpacked debianutils:amd64 4.8.4
2020-03-11 21:03:46 startup packages configure
2020-03-11 21:03:46 configure debianutils:amd64 4.8.4 <none>
2020-03-11 21:03:46 status unpacked debianutils:amd64 4.8.4
2020-03-11 21:03:46 status half-configured debianutils:amd64 4.8.4
2020-03-11 21:03:46 status installed debianutils:amd64 4.8.4
2020-03-11 21:03:46 configure bash:amd64 4.4.18-2ubuntu1 <none>
2020-03-11 21:03:46 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status unpacked bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status half-configured bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 status installed bash:amd64 4.4.18-2ubuntu1
2020-03-11 21:03:46 startup archives unpack
2020-03-11 21:03:46 upgrade libgcrypt20:amd64 1.8.1-4ubuntu1 1.8.1-4ubuntu1
2020-03-11 21:03:46 status half-configured libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:46 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:46 status half-installed libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 status half-installed libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 upgrade libgpg-error0:amd64 1.27-6 1.27-6
2020-03-11 21:03:47 status half-configured libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status unpacked libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status half-installed libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status half-installed libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status unpacked libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status unpacked libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 startup packages configure
2020-03-11 21:03:47 configure libgpg-error0:amd64 1.27-6 <none>
2020-03-11 21:03:47 status unpacked libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status half-configured libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 status installed libgpg-error0:amd64 1.27-6
2020-03-11 21:03:47 configure libgcrypt20:amd64 1.8.1-4ubuntu1 <none>
2020-03-11 21:03:47 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 status half-configured libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:47 status installed libgcrypt20:amd64 1.8.1-4ubuntu1
2020-03-11 21:03:48 startup archives unpack
2020-03-11 21:03:48 upgrade liblz4-1:amd64 0.0~r131-2ubuntu3 0.0~r131-2ubuntu3
2020-03-11 21:03:48 status half-configured liblz4-1:amd64 0.0~r131-2ubuntu3
2020-03-11 21:03:48 status unpacked liblz4-1:amd64 0.0~r131-2ubuntu3
2020-03-11 21:03:48 status half-installed liblz4-1:amd64 0.0~r131-2ubuntu3
